time,displacement,force,sample,type,height,area
18.813,-0.05314,0.00418,S15,A,0.565,1.4415
18.913,-0.04762,0.00607,S15,A,0.565,1.4415
19.013,-0.04281,0.00745,S15,A,0.565,1.4415
19.113,-0.03786,0.00806,S15,A,0.565,1.4415
19.213,-0.03294,0.00822,S15,A,0.565,1.4415
19.313,-0.02841,0.00758,S15,A,0.565,1.4415
19.413,-0.02294,0.00917,S15,A,0.565,1.4415
19.513,-0.01832,0.00908,S15,A,0.565,1.4415
19.613,-0.01263,0.01095,S15,A,0.565,1.4415
19.713,-0.00782,0.01233,S15,A,0.565,1.4415
19.813,-0.00261,0.01189,S15,A,0.565,1.4415
19.913,0.00221,0.01251,S15,A,0.565,1.4415
20.013,0.00676,0.01333,S15,A,0.565,1.4415
20.113,0.01196,0.01292,S15,A,0.565,1.4415
20.213,0.01656,0.01351,S15,A,0.565,1.4415
20.313,0.02224,0.01522,S15,A,0.565,1.4415
20.413,0.02698,0.01684,S15,A,0.565,1.4415
20.513,0.03239,0.01819,S15,A,0.565,1.4415
20.613,0.03735,0.01845,S15,A,0.565,1.4415
20.713,0.04195,0.01843,S15,A,0.565,1.4415
20.813,0.04713,0.01973,S15,A,0.565,1.4415
20.913,0.05162,0.02004,S15,A,0.565,1.4415
21.013,0.05701,0.02102,S15,A,0.565,1.4415
21.113,0.06181,0.02353,S15,A,0.565,1.4415
21.213,0.0674,0.02583,S15,A,0.565,1.4415
21.313,0.07224,0.0275,S15,A,0.565,1.4415
21.413,0.07719,0.03095,S15,A,0.565,1.4415
21.513,0.08219,0.03423,S15,A,0.565,1.4415
21.613,0.08669,0.038,S15,A,0.565,1.4415
21.713,0.09202,0.04255,S15,A,0.565,1.4415
21.813,0.09676,0.05002,S15,A,0.565,1.4415
21.913,0.10227,0.06279,S15,A,0.565,1.4415
22.013,0.10718,0.07836,S15,A,0.565,1.4415
22.113,0.11243,0.10742,S15,A,0.565,1.4415
22.213,0.11725,0.14393,S15,A,0.565,1.4415
22.313,0.12186,0.19926,S15,A,0.565,1.4415
22.413,0.12703,0.28789,S15,A,0.565,1.4415
22.513,0.13156,0.39427,S15,A,0.565,1.4415
22.613,0.13713,0.58607,S15,A,0.565,1.4415
22.713,0.14196,0.78982,S15,A,0.565,1.4415
22.788,0.14587,1.0024,S15,A,0.565,1.4415
22.789,0.14594,1.00668,S15,A,0.565,1.4415
22.79,0.14601,1.01094,S15,A,0.565,1.4415
22.89,0.14707,1.00516,S15,A,0.565,1.4415
22.99,0.14435,0.75725,S15,A,0.565,1.4415
23.09,0.13781,0.37169,S15,A,0.565,1.4415
23.19,0.13236,0.18709,S15,A,0.565,1.4415
23.29,0.12759,0.09198,S15,A,0.565,1.4415
23.39,0.1222,0.02822,S15,A,0.565,1.4415
23.49,0.11709,0.00484,S15,A,0.565,1.4415
23.59,0.11202,-0.00282,S15,A,0.565,1.4415
23.69,0.10689,-0.00565,S15,A,0.565,1.4415
23.79,0.10238,-0.00762,S15,A,0.565,1.4415
23.89,0.09715,-0.00806,S15,A,0.565,1.4415
23.99,0.09261,-0.0089,S15,A,0.565,1.4415
24.09,0.08734,-0.01244,S15,A,0.565,1.4415
24.19,0.08225,-0.01212,S15,A,0.565,1.4415
24.29,0.07704,-0.01461,S15,A,0.565,1.4415
24.39,0.0719,-0.01527,S15,A,0.565,1.4415
24.49,0.06733,-0.01694,S15,A,0.565,1.4415
24.59,0.06211,-0.01817,S15,A,0.565,1.4415
24.69,0.05776,-0.01936,S15,A,0.565,1.4415
24.79,0.0522,-0.01973,S15,A,0.565,1.4415
24.89,0.04747,-0.0198,S15,A,0.565,1.4415
24.99,0.04211,-0.02255,S15,A,0.565,1.4415
25.09,0.03693,-0.02233,S15,A,0.565,1.4415
25.19,0.0321,-0.02316,S15,A,0.565,1.4415
25.29,0.02699,-0.02587,S15,A,0.565,1.4415
25.39,0.02262,-0.02663,S15,A,0.565,1.4415
25.49,0.01725,-0.02647,S15,A,0.565,1.4415
25.59,0.01265,-0.02745,S15,A,0.565,1.4415
25.69,0.00725,-0.03064,S15,A,0.565,1.4415
25.79,0.00218,-0.03033,S15,A,0.565,1.4415
25.89,-0.0029,-0.03406,S15,A,0.565,1.4415
25.99,-0.0082,-0.03571,S15,A,0.565,1.4415
26.09,-0.01259,-0.03554,S15,A,0.565,1.4415
26.19,-0.0179,-0.03997,S15,A,0.565,1.4415
26.29,-0.02236,-0.04148,S15,A,0.565,1.4415
26.39,-0.02774,-0.04351,S15,A,0.565,1.4415
26.49,-0.0326,-0.04609,S15,A,0.565,1.4415
26.59,-0.03789,-0.04999,S15,A,0.565,1.4415
26.69,-0.04309,-0.05485,S15,A,0.565,1.4415
26.79,-0.04778,-0.05681,S15,A,0.565,1.4415
26.89,-0.05294,-0.06128,S15,A,0.565,1.4415
26.99,-0.05731,-0.06534,S15,A,0.565,1.4415
27.09,-0.06264,-0.07203,S15,A,0.565,1.4415
27.19,-0.06744,-0.07627,S15,A,0.565,1.4415
27.29,-0.07289,-0.08966,S15,A,0.565,1.4415
27.39,-0.07796,-0.10281,S15,A,0.565,1.4415
27.49,-0.08301,-0.12403,S15,A,0.565,1.4415
27.59,-0.08808,-0.15032,S15,A,0.565,1.4415
27.69,-0.09258,-0.18401,S15,A,0.565,1.4415
27.79,-0.09779,-0.2416,S15,A,0.565,1.4415
27.89,-0.10245,-0.31353,S15,A,0.565,1.4415
27.99,-0.10783,-0.42935,S15,A,0.565,1.4415
28.09,-0.11272,-0.55713,S15,A,0.565,1.4415
28.19,-0.11791,-0.72982,S15,A,0.565,1.4415
28.29,-0.12299,-0.90866,S15,A,0.565,1.4415
28.358,-0.12564,-1.00201,S15,A,0.565,1.4415
28.359,-0.1257,-1.00442,S15,A,0.565,1.4415
28.36,-0.12575,-1.00688,S15,A,0.565,1.4415
28.46,-0.12766,-1.05927,S15,A,0.565,1.4415
28.56,-0.12404,-0.82858,S15,A,0.565,1.4415
28.66,-0.11807,-0.5372,S15,A,0.565,1.4415
28.76,-0.1127,-0.35065,S15,A,0.565,1.4415
28.86,-0.1081,-0.23153,S15,A,0.565,1.4415
28.96,-0.10274,-0.13359,S15,A,0.565,1.4415
29.06,-0.09813,-0.0806,S15,A,0.565,1.4415
29.16,-0.09259,-0.04048,S15,A,0.565,1.4415
29.26,-0.08785,-0.02432,S15,A,0.565,1.4415
29.36,-0.0824,-0.00994,S15,A,0.565,1.4415
29.46,-0.0776,-0.00644,S15,A,0.565,1.4415
29.56,-0.07285,-0.00258,S15,A,0.565,1.4415
29.66,-0.06779,0.00046,S15,A,0.565,1.4415
29.76,-0.06326,0.00209,S15,A,0.565,1.4415
29.86,-0.05777,0.00332,S15,A,0.565,1.4415
29.96,-0.05304,0.00452,S15,A,0.565,1.4415
30.06,-0.04748,0.00635,S15,A,0.565,1.4415
30.16,-0.04267,0.00637,S15,A,0.565,1.4415
30.26,-0.03765,0.00687,S15,A,0.565,1.4415
30.36,-0.03276,0.00831,S15,A,0.565,1.4415
30.46,-0.02822,0.00835,S15,A,0.565,1.4415
30.56,-0.0228,0.00875,S15,A,0.565,1.4415
30.66,-0.0182,0.00868,S15,A,0.565,1.4415
30.76,-0.01252,0.0101,S15,A,0.565,1.4415
30.86,-0.00772,0.00987,S15,A,0.565,1.4415
30.96,-0.00242,0.01125,S15,A,0.565,1.4415
31.06,0.00239,0.01117,S15,A,0.565,1.4415
31.16,0.00697,0.01038,S15,A,0.565,1.4415
31.26,0.01211,0.01212,S15,A,0.565,1.4415
31.36,0.0167,0.01266,S15,A,0.565,1.4415
31.46,0.02235,0.01242,S15,A,0.565,1.4415
31.56,0.02708,0.01243,S15,A,0.565,1.4415
31.66,0.03255,0.01604,S15,A,0.565,1.4415
31.76,0.03749,0.017,S15,A,0.565,1.4415
31.86,0.04219,0.0166,S15,A,0.565,1.4415
31.96,0.0473,0.0182,S15,A,0.565,1.4415
32.06,0.05178,0.01779,S15,A,0.565,1.4415
32.16,0.05714,0.01985,S15,A,0.565,1.4415
32.26,0.0619,0.02149,S15,A,0.565,1.4415
32.36,0.0675,0.0232,S15,A,0.565,1.4415
32.46,0.07234,0.02491,S15,A,0.565,1.4415
32.56,0.07741,0.0291,S15,A,0.565,1.4415
32.66,0.08241,0.03114,S15,A,0.565,1.4415
32.76,0.08689,0.03325,S15,A,0.565,1.4415
32.86,0.09218,0.03831,S15,A,0.565,1.4415
32.96,0.09689,0.04472,S15,A,0.565,1.4415
33.06,0.1024,0.05666,S15,A,0.565,1.4415
33.16,0.10728,0.06933,S15,A,0.565,1.4415
33.26,0.11261,0.09492,S15,A,0.565,1.4415
33.36,0.11742,0.12474,S15,A,0.565,1.4415
33.46,0.12207,0.17247,S15,A,0.565,1.4415
33.56,0.1272,0.24866,S15,A,0.565,1.4415
33.66,0.13173,0.34603,S15,A,0.565,1.4415
33.76,0.13725,0.51756,S15,A,0.565,1.4415
33.86,0.14206,0.70502,S15,A,0.565,1.4415
33.96,0.14754,0.99042,S15,A,0.565,1.4415
33.965,0.14777,1.00078,S15,A,0.565,1.4415
33.966,0.14781,1.00272,S15,A,0.565,1.4415
33.967,0.14786,1.00462,S15,A,0.565,1.4415
34.067,0.14866,0.98658,S15,A,0.565,1.4415
34.167,0.14578,0.73109,S15,A,0.565,1.4415
34.267,0.13925,0.35462,S15,A,0.565,1.4415
34.367,0.13381,0.17337,S15,A,0.565,1.4415
34.467,0.12868,0.07514,S15,A,0.565,1.4415
34.567,0.12366,0.02052,S15,A,0.565,1.4415
34.667,0.11853,0.00056,S15,A,0.565,1.4415
34.767,0.114,-0.00314,S15,A,0.565,1.4415
34.867,0.10886,-0.00552,S15,A,0.565,1.4415
34.967,0.10423,-0.00642,S15,A,0.565,1.4415
35.067,0.09875,-0.00922,S15,A,0.565,1.4415
35.167,0.09388,-0.0111,S15,A,0.565,1.4415
35.267,0.08863,-0.01283,S15,A,0.565,1.4415
35.367,0.08348,-0.01341,S15,A,0.565,1.4415
35.467,0.0789,-0.01463,S15,A,0.565,1.4415
35.567,0.07373,-0.01604,S15,A,0.565,1.4415
35.667,0.06926,-0.01482,S15,A,0.565,1.4415
35.767,0.06396,-0.01657,S15,A,0.565,1.4415
35.867,0.05917,-0.01805,S15,A,0.565,1.4415
35.967,0.05358,-0.01886,S15,A,0.565,1.4415
36.067,0.04859,-0.02012,S15,A,0.565,1.4415
36.167,0.0437,-0.02087,S15,A,0.565,1.4415
36.267,0.03846,-0.02297,S15,A,0.565,1.4415
36.367,0.03421,-0.02301,S15,A,0.565,1.4415
36.467,0.02888,-0.02494,S15,A,0.565,1.4415
36.567,0.02424,-0.02492,S15,A,0.565,1.4415
36.667,0.01882,-0.02691,S15,A,0.565,1.4415
36.767,0.01373,-0.02797,S15,A,0.565,1.4415
36.867,0.00869,-0.02913,S15,A,0.565,1.4415
36.967,0.00357,-0.031,S15,A,0.565,1.4415
37.067,-0.00094,-0.0317,S15,A,0.565,1.4415
37.167,-0.00625,-0.03306,S15,A,0.565,1.4415
37.267,-0.01072,-0.03351,S15,A,0.565,1.4415
37.367,-0.01616,-0.03746,S15,A,0.565,1.4415
37.467,-0.02111,-0.04004,S15,A,0.565,1.4415
37.567,-0.02629,-0.04225,S15,A,0.565,1.4415
37.667,-0.03151,-0.04614,S15,A,0.565,1.4415
37.767,-0.03612,-0.04891,S15,A,0.565,1.4415
37.867,-0.04129,-0.05147,S15,A,0.565,1.4415
37.967,-0.04581,-0.05272,S15,A,0.565,1.4415
38.067,-0.05105,-0.05796,S15,A,0.565,1.4415
38.167,-0.05582,-0.06242,S15,A,0.565,1.4415
38.267,-0.06116,-0.07033,S15,A,0.565,1.4415
38.367,-0.06641,-0.07793,S15,A,0.565,1.4415
38.467,-0.07134,-0.08839,S15,A,0.565,1.4415
38.567,-0.0765,-0.10025,S15,A,0.565,1.4415
38.667,-0.08097,-0.11443,S15,A,0.565,1.4415
38.767,-0.08608,-0.13733,S15,A,0.565,1.4415
38.867,-0.09089,-0.16676,S15,A,0.565,1.4415
38.967,-0.09616,-0.22145,S15,A,0.565,1.4415
39.067,-0.10125,-0.29415,S15,A,0.565,1.4415
39.167,-0.10647,-0.40391,S15,A,0.565,1.4415
39.267,-0.11154,-0.53395,S15,A,0.565,1.4415
39.367,-0.11599,-0.66722,S15,A,0.565,1.4415
39.467,-0.12115,-0.84047,S15,A,0.565,1.4415
39.567,-0.12561,-1.00177,S15,A,0.565,1.4415
39.568,-0.12567,-1.00417,S15,A,0.565,1.4415
39.569,-0.12572,-1.00662,S15,A,0.565,1.4415
39.669,-0.12764,-1.06076,S15,A,0.565,1.4415
39.769,-0.12412,-0.83327,S15,A,0.565,1.4415
39.869,-0.11811,-0.54111,S15,A,0.565,1.4415
39.969,-0.11271,-0.35208,S15,A,0.565,1.4415
40.069,-0.1081,-0.23096,S15,A,0.565,1.4415
40.169,-0.10274,-0.1321,S15,A,0.565,1.4415
40.269,-0.09814,-0.07989,S15,A,0.565,1.4415
40.369,-0.09259,-0.04152,S15,A,0.565,1.4415
40.469,-0.08786,-0.02425,S15,A,0.565,1.4415
40.569,-0.08241,-0.01099,S15,A,0.565,1.4415
40.669,-0.07761,-0.00543,S15,A,0.565,1.4415
40.769,-0.07287,-0.0018,S15,A,0.565,1.4415
40.869,-0.06781,0.00013,S15,A,0.565,1.4415
40.969,-0.06326,7e-04,S15,A,0.565,1.4415
41.069,-0.05778,0.00368,S15,A,0.565,1.4415
41.169,-0.05304,0.00511,S15,A,0.565,1.4415
41.269,-0.04749,0.00581,S15,A,0.565,1.4415
41.369,-0.04267,0.00695,S15,A,0.565,1.4415
41.469,-0.03766,0.00886,S15,A,0.565,1.4415
41.569,-0.03276,0.00827,S15,A,0.565,1.4415
41.669,-0.02824,0.00882,S15,A,0.565,1.4415
41.769,-0.02281,0.00962,S15,A,0.565,1.4415
41.869,-0.01821,0.00869,S15,A,0.565,1.4415
41.969,-0.01251,0.01005,S15,A,0.565,1.4415
42.069,-0.00772,0.01105,S15,A,0.565,1.4415
42.169,-0.00244,0.01062,S15,A,0.565,1.4415
42.269,0.00239,0.01271,S15,A,0.565,1.4415
42.369,0.00696,0.01178,S15,A,0.565,1.4415
42.469,0.0121,0.01294,S15,A,0.565,1.4415
42.569,0.0167,0.01453,S15,A,0.565,1.4415
42.669,0.02235,0.01331,S15,A,0.565,1.4415
42.769,0.02707,0.01385,S15,A,0.565,1.4415
42.869,0.03254,0.01597,S15,A,0.565,1.4415
42.969,0.03749,0.01645,S15,A,0.565,1.4415
43.069,0.0422,0.01738,S15,A,0.565,1.4415
43.169,0.04735,0.01698,S15,A,0.565,1.4415
43.269,0.05178,0.01817,S15,A,0.565,1.4415
43.369,0.05714,0.01971,S15,A,0.565,1.4415
43.469,0.06188,0.02006,S15,A,0.565,1.4415
43.569,0.0675,0.0246,S15,A,0.565,1.4415
43.669,0.07234,0.02588,S15,A,0.565,1.4415
43.769,0.0774,0.02926,S15,A,0.565,1.4415
43.869,0.08239,0.03136,S15,A,0.565,1.4415
43.969,0.08686,0.0332,S15,A,0.565,1.4415
44.069,0.09216,0.03806,S15,A,0.565,1.4415
44.169,0.09688,0.04173,S15,A,0.565,1.4415
44.269,0.10238,0.05276,S15,A,0.565,1.4415
44.369,0.10727,0.06397,S15,A,0.565,1.4415
44.469,0.11257,0.08388,S15,A,0.565,1.4415
44.569,0.11741,0.10991,S15,A,0.565,1.4415
44.669,0.12206,0.14952,S15,A,0.565,1.4415
44.769,0.1272,0.21637,S15,A,0.565,1.4415
44.869,0.13173,0.30071,S15,A,0.565,1.4415
44.969,0.13725,0.45621,S15,A,0.565,1.4415
45.069,0.14205,0.62715,S15,A,0.565,1.4415
45.169,0.14752,0.89108,S15,A,0.565,1.4415
45.222,0.1498,1.00105,S15,A,0.565,1.4415
45.223,0.14986,1.00401,S15,A,0.565,1.4415
45.224,0.14991,1.00701,S15,A,0.565,1.4415
45.324,0.15126,1.0314,S15,A,0.565,1.4415
45.424,0.14832,0.76003,S15,A,0.565,1.4415
45.524,0.14154,0.36023,S15,A,0.565,1.4415
45.624,0.13658,0.1911,S15,A,0.565,1.4415
45.724,0.13137,0.08337,S15,A,0.565,1.4415
45.824,0.12681,0.03138,S15,A,0.565,1.4415
45.924,0.12147,0.00467,S15,A,0.565,1.4415
46.024,0.11655,-0.00275,S15,A,0.565,1.4415
46.124,0.11125,-0.00549,S15,A,0.565,1.4415
46.224,0.10604,-0.00754,S15,A,0.565,1.4415
46.324,0.10126,-0.00929,S15,A,0.565,1.4415
46.424,0.09619,-0.01055,S15,A,0.565,1.4415
46.524,0.0917,-0.01175,S15,A,0.565,1.4415
46.624,0.08654,-0.0129,S15,A,0.565,1.4415
46.724,0.0817,-0.0124,S15,A,0.565,1.4415
46.824,0.07633,-0.01515,S15,A,0.565,1.4415
46.924,0.07123,-0.01575,S15,A,0.565,1.4415
47.024,0.0663,-0.01725,S15,A,0.565,1.4415
47.124,0.0611,-0.01864,S15,A,0.565,1.4415
47.224,0.05669,-0.01835,S15,A,0.565,1.4415
47.324,0.05136,-0.02053,S15,A,0.565,1.4415
47.424,0.04678,-0.02071,S15,A,0.565,1.4415
47.524,0.04141,-0.02229,S15,A,0.565,1.4415
47.624,0.03643,-0.02273,S15,A,0.565,1.4415
47.724,0.03117,-0.02378,S15,A,0.565,1.4415
47.824,0.02607,-0.025,S15,A,0.565,1.4415
47.924,0.02152,-0.02629,S15,A,0.565,1.4415
48.024,0.01623,-0.02813,S15,A,0.565,1.4415
48.124,0.01186,-0.02864,S15,A,0.565,1.4415
48.224,0.00651,-0.02965,S15,A,0.565,1.4415
48.324,0.00164,-0.03167,S15,A,0.565,1.4415
48.424,-0.00367,-0.03248,S15,A,0.565,1.4415
48.524,-0.00893,-0.03447,S15,A,0.565,1.4415
48.624,-0.0137,-0.03741,S15,A,0.565,1.4415
48.724,-0.01894,-0.04231,S15,A,0.565,1.4415
48.824,-0.02329,-0.04036,S15,A,0.565,1.4415
48.924,-0.02862,-0.04453,S15,A,0.565,1.4415
49.024,-0.0332,-0.04578,S15,A,0.565,1.4415
49.124,-0.03859,-0.04895,S15,A,0.565,1.4415
49.224,-0.04373,-0.0536,S15,A,0.565,1.4415
49.324,-0.04872,-0.05686,S15,A,0.565,1.4415
49.424,-0.0539,-0.06309,S15,A,0.565,1.4415
49.524,-0.05835,-0.06793,S15,A,0.565,1.4415
49.624,-0.06362,-0.07458,S15,A,0.565,1.4415
49.724,-0.06819,-0.07987,S15,A,0.565,1.4415
49.824,-0.07363,-0.09357,S15,A,0.565,1.4415
49.924,-0.07849,-0.10524,S15,A,0.565,1.4415
50.024,-0.08378,-0.12787,S15,A,0.565,1.4415
50.124,-0.089,-0.15735,S15,A,0.565,1.4415
50.224,-0.09364,-0.19774,S15,A,0.565,1.4415
50.324,-0.0988,-0.2612,S15,A,0.565,1.4415
50.424,-0.10335,-0.33389,S15,A,0.565,1.4415
50.524,-0.10859,-0.45055,S15,A,0.565,1.4415
50.624,-0.11329,-0.57441,S15,A,0.565,1.4415
50.724,-0.11867,-0.75291,S15,A,0.565,1.4415
50.824,-0.12368,-0.93253,S15,A,0.565,1.4415
50.875,-0.1256,-1.00129,S15,A,0.565,1.4415
50.876,-0.12565,-1.00367,S15,A,0.565,1.4415
50.877,-0.12571,-1.00609,S15,A,0.565,1.4415
50.977,-0.12762,-1.05902,S15,A,0.565,1.4415
51.077,-0.12402,-0.8278,S15,A,0.565,1.4415
51.177,-0.11807,-0.53859,S15,A,0.565,1.4415
51.277,-0.11266,-0.34932,S15,A,0.565,1.4415
51.377,-0.10804,-0.22905,S15,A,0.565,1.4415
51.477,-0.1027,-0.13405,S15,A,0.565,1.4415
51.577,-0.0981,-0.08175,S15,A,0.565,1.4415
51.677,-0.09255,-0.0413,S15,A,0.565,1.4415
51.777,-0.08783,-0.02571,S15,A,0.565,1.4415
51.877,-0.08237,-0.01135,S15,A,0.565,1.4415
51.977,-0.07757,-0.00695,S15,A,0.565,1.4415
52.077,-0.07283,-0.00256,S15,A,0.565,1.4415
52.177,-0.06776,-0.00028,S15,A,0.565,1.4415
52.277,-0.06323,-0.00088,S15,A,0.565,1.4415
52.377,-0.05775,0.00343,S15,A,0.565,1.4415
52.477,-0.05302,0.00393,S15,A,0.565,1.4415
52.577,-0.04746,0.00704,S15,A,0.565,1.4415
52.677,-0.04264,0.00567,S15,A,0.565,1.4415
52.777,-0.03762,0.007,S15,A,0.565,1.4415
52.877,-0.03272,0.00821,S15,A,0.565,1.4415
52.977,-0.02819,0.00701,S15,A,0.565,1.4415
53.077,-0.02278,0.00786,S15,A,0.565,1.4415
53.177,-0.01818,0.00783,S15,A,0.565,1.4415
53.277,-0.01249,0.00865,S15,A,0.565,1.4415
53.377,-0.00769,0.00995,S15,A,0.565,1.4415
53.477,-0.00239,0.00966,S15,A,0.565,1.4415
53.577,0.00242,0.01147,S15,A,0.565,1.4415
53.677,0.00699,0.01159,S15,A,0.565,1.4415
53.777,0.01214,0.01245,S15,A,0.565,1.4415
53.877,0.01672,0.01177,S15,A,0.565,1.4415
53.977,0.02238,0.01243,S15,A,0.565,1.4415
54.077,0.02711,0.01314,S15,A,0.565,1.4415
54.177,0.03258,0.01498,S15,A,0.565,1.4415
54.277,0.03753,0.01601,S15,A,0.565,1.4415
54.377,0.04226,0.01655,S15,A,0.565,1.4415
54.477,0.04741,0.01731,S15,A,0.565,1.4415
54.577,0.05184,0.01772,S15,A,0.565,1.4415
54.677,0.05717,0.0189,S15,A,0.565,1.4415
54.777,0.0619,0.01942,S15,A,0.565,1.4415
54.877,0.06752,0.02334,S15,A,0.565,1.4415
54.977,0.07235,0.02421,S15,A,0.565,1.4415
55.077,0.0774,0.02753,S15,A,0.565,1.4415
55.177,0.08244,0.02853,S15,A,0.565,1.4415
55.277,0.08691,0.0325,S15,A,0.565,1.4415
55.377,0.09221,0.03562,S15,A,0.565,1.4415
55.477,0.09691,0.03931,S15,A,0.565,1.4415
55.577,0.10243,0.04782,S15,A,0.565,1.4415
55.677,0.10729,0.05797,S15,A,0.565,1.4415
55.777,0.11263,0.0766,S15,A,0.565,1.4415
55.877,0.11747,0.09687,S15,A,0.565,1.4415
55.977,0.12213,0.12925,S15,A,0.565,1.4415
56.077,0.12724,0.18453,S15,A,0.565,1.4415
56.177,0.13176,0.25588,S15,A,0.565,1.4415
56.277,0.13728,0.39358,S15,A,0.565,1.4415
56.377,0.14209,0.5495,S15,A,0.565,1.4415
56.477,0.14754,0.79159,S15,A,0.565,1.4415
56.564,0.1517,1.00218,S15,A,0.565,1.4415
56.565,0.15176,1.00517,S15,A,0.565,1.4415
56.566,0.15181,1.00813,S15,A,0.565,1.4415
56.666,0.15253,0.9838,S15,A,0.565,1.4415
56.766,0.1501,0.76138,S15,A,0.565,1.4415
56.866,0.1433,0.35419,S15,A,0.565,1.4415
56.966,0.13838,0.19084,S15,A,0.565,1.4415
57.066,0.13296,0.07622,S15,A,0.565,1.4415
57.166,0.12806,0.02564,S15,A,0.565,1.4415
57.266,0.12276,8e-04,S15,A,0.565,1.4415
57.366,0.11762,-0.00584,S15,A,0.565,1.4415
57.466,0.11284,-0.00646,S15,A,0.565,1.4415
57.566,0.10773,-0.00862,S15,A,0.565,1.4415
57.666,0.10328,-0.01036,S15,A,0.565,1.4415
57.766,0.0979,-0.01124,S15,A,0.565,1.4415
57.866,0.09322,-0.01098,S15,A,0.565,1.4415
57.966,0.08788,-0.01291,S15,A,0.565,1.4415
58.066,0.0827,-0.01449,S15,A,0.565,1.4415
58.166,0.07776,-0.01618,S15,A,0.565,1.4415
58.266,0.07263,-0.01815,S15,A,0.565,1.4415
58.366,0.06821,-0.01739,S15,A,0.565,1.4415
58.466,0.06297,-0.01852,S15,A,0.565,1.4415
58.566,0.05847,-0.01891,S15,A,0.565,1.4415
58.666,0.05283,-0.02093,S15,A,0.565,1.4415
58.766,0.04794,-0.01991,S15,A,0.565,1.4415
58.866,0.0427,-0.02319,S15,A,0.565,1.4415
58.966,0.03747,-0.02403,S15,A,0.565,1.4415
59.066,0.03303,-0.02487,S15,A,0.565,1.4415
59.166,0.02782,-0.02597,S15,A,0.565,1.4415
59.266,0.02342,-0.02595,S15,A,0.565,1.4415
59.366,0.01799,-0.02805,S15,A,0.565,1.4415
59.466,0.01317,-0.02779,S15,A,0.565,1.4415
59.566,0.00781,-0.02997,S15,A,0.565,1.4415
59.666,0.00269,-0.03199,S15,A,0.565,1.4415
59.766,-0.00213,-0.03368,S15,A,0.565,1.4415
59.866,-0.0074,-0.03597,S15,A,0.565,1.4415
59.966,-0.01171,-0.03627,S15,A,0.565,1.4415
60.066,-0.01709,-0.0402,S15,A,0.565,1.4415
60.166,-0.02174,-0.0399,S15,A,0.565,1.4415
60.266,-0.02709,-0.04367,S15,A,0.565,1.4415
60.366,-0.03217,-0.04651,S15,A,0.565,1.4415
60.466,-0.03723,-0.04976,S15,A,0.565,1.4415
60.566,-0.0424,-0.05272,S15,A,0.565,1.4415
60.666,-0.0469,-0.05597,S15,A,0.565,1.4415
60.766,-0.05205,-0.06185,S15,A,0.565,1.4415
60.866,-0.05658,-0.0655,S15,A,0.565,1.4415
60.966,-0.06195,-0.07196,S15,A,0.565,1.4415
61.066,-0.06701,-0.08011,S15,A,0.565,1.4415
61.166,-0.07229,-0.0915,S15,A,0.565,1.4415
61.266,-0.07743,-0.10527,S15,A,0.565,1.4415
61.366,-0.08217,-0.12283,S15,A,0.565,1.4415
61.466,-0.0872,-0.14799,S15,A,0.565,1.4415
61.566,-0.09176,-0.17644,S15,A,0.565,1.4415
61.666,-0.09701,-0.23304,S15,A,0.565,1.4415
61.766,-0.10188,-0.3044,S15,A,0.565,1.4415
61.866,-0.10723,-0.41874,S15,A,0.565,1.4415
61.966,-0.11232,-0.55426,S15,A,0.565,1.4415
62.066,-0.11718,-0.70988,S15,A,0.565,1.4415
62.166,-0.12224,-0.88463,S15,A,0.565,1.4415
62.247,-0.12556,-1.00058,S15,A,0.565,1.4415
62.248,-0.12561,-1.00292,S15,A,0.565,1.4415
62.249,-0.12566,-1.0053,S15,A,0.565,1.4415
62.349,-0.12759,-1.0604,S15,A,0.565,1.4415
62.449,-0.12406,-0.8331,S15,A,0.565,1.4415
62.549,-0.11805,-0.5383,S15,A,0.565,1.4415
62.649,-0.11263,-0.34663,S15,A,0.565,1.4415
62.749,-0.10802,-0.22832,S15,A,0.565,1.4415
62.849,-0.10268,-0.13168,S15,A,0.565,1.4415
62.949,-0.09809,-0.07945,S15,A,0.565,1.4415
63.049,-0.09255,-0.04103,S15,A,0.565,1.4415
63.149,-0.08782,-0.02374,S15,A,0.565,1.4415
63.249,-0.08235,-0.0115,S15,A,0.565,1.4415
63.349,-0.07756,-0.00642,S15,A,0.565,1.4415
63.449,-0.0728,-0.00198,S15,A,0.565,1.4415
63.549,-0.06775,-0.00112,S15,A,0.565,1.4415
63.649,-0.06321,0.00147,S15,A,0.565,1.4415
63.749,-0.05774,0.0033,S15,A,0.565,1.4415
63.849,-0.05301,0.00305,S15,A,0.565,1.4415
63.949,-0.04744,0.00582,S15,A,0.565,1.4415
64.049,-0.04263,0.0069,S15,A,0.565,1.4415
64.149,-0.03758,0.00734,S15,A,0.565,1.4415
64.249,-0.0327,0.00645,S15,A,0.565,1.4415
64.349,-0.02817,0.00733,S15,A,0.565,1.4415
64.449,-0.02275,0.00757,S15,A,0.565,1.4415
64.549,-0.01816,0.00947,S15,A,0.565,1.4415
64.649,-0.01249,0.0087,S15,A,0.565,1.4415
64.749,-0.00768,0.0095,S15,A,0.565,1.4415
64.849,-0.00237,0.01032,S15,A,0.565,1.4415
64.949,0.00243,0.0116,S15,A,0.565,1.4415
65.049,0.00702,0.01149,S15,A,0.565,1.4415
